hsa-mir-155,hsa-mir-491,hsa-mir-196b,hsa-mir-10a,hsa-mir-21,hsa-mir-148a,hsa-mir-1266,hsa-mir-200c,hsa-mir-128,hsa-mir-146b,hsa-mir-1296,hsa-mir-15b,hsa-mir-28,hsa-mir-105,hsa-mir-653,hsa-mir-452,hsa-mir-767,hsa-mir-141,hsa-mir-34a,hsa-mir-193a,hsa-mir-139,hsa-mir-374a,hsa-mir-23a,hsa-mir-504,hsa-mir-27a,hsa-mir-346,hsa-mir-503,hsa-mir-142,hsa-mir-501,hsa-mir-10b,hsa-mir-200a,hsa-mir-200b,hsa-mir-9,hsa-mir-30a,hsa-mir-574,hsa-mir-339,hsa-mir-100,hsa-mir-25,hsa-mir-138,hsa-mir-217,hsa-mir-335,hsa-mir-96,hsa-mir-671,hsa-mir-1262,hsa-mir-616,hsa-mir-455,hsa-mir-937,hsa-mir-383,hsa-mir-99b,hsa-mir-424
0.88368,0.16426,0.16961,0.1998,0.69025,0.51758,0.31646,0.76856,0.35547,0.72628,0.39874,0.78681,0.73257,0.39148,0.18608,0.55011,0.36191,0.56064,0.56235,0.57287,0.49432,0.50862,0.61272,0.35267,0.57034,0.52374,0.38791,0.51925,0.65261,0.59426,0.8766,0.80596,0.93566,0.49815,0.79001,0.48232,0.63204,0.71174,0.38223,0.27721,0.30552,0,0.71589,0.40193,0.21728,0.56593,0.4559,0.58168,0.70817,0.33329
0.4678,0.48267,0.14497,0.29252,0.28429,0.3211,0.21216,0.54096,0.5809,0.4423,0.57318,0.42404,0.5896,0.42907,0.06588,0.1777,0.41877,0.27234,0.50542,0.47939,0.60819,0.44457,0.34802,0.44328,0.36986,0.87132,0.27915,0.37855,0.66623,0.20307,0.70765,0.62756,0.92381,0.58443,0.87241,0.35953,0.59013,0.57054,0.6059,0.30829,0.30948,0.23977,0.4802,0.16171,0.2493,0.30849,0.19895,0.58908,0.69069,0.2387
0.27999,0.391,0.151,0.40884,0.24787,0.50435,0.55913,0.42439,0.4508,0.30147,0.43161,0.35132,0.66757,0.4373,0.065,0.23886,0.40208,0.18319,0.35346,0.48327,0.4735,0.59049,0.45914,0.34211,0.38984,0.65349,0.38759,0.45324,0.62566,0.43936,0.27083,0.27145,0.95052,0.77413,0.43746,0.36189,0.52585,0.52586,0.43487,0.35945,0.47877,0.43317,0.41094,0.38079,0.20408,0.42383,0.49012,0.72249,0.60368,0.25967
0.32585,0.64624,0.3746,0.26628,0.16295,0.40493,0.12677,0.54734,0.54291,0.57997,0.62399,0.33125,0.46251,0.51689,0.56453,0.17707,0.45642,0.37232,0.57991,0.28693,0.64372,0.51517,0.27183,0.4911,0.28463,0.68546,0.47952,0.36502,0.64471,0.77815,0.27276,0.20757,0.96613,0.50203,0.41067,0.22849,0.37971,0.45153,0.67004,0.6723,0.36966,0.34137,0.47862,0.23643,0.08852,0.36918,0.42711,0.6781,0.52252,0.31598
0.55704,0.36582,0.25597,0.42705,0.25575,0.40913,0.1508,0.23815,0.30749,0.37445,0.57973,0.54947,0.41519,0.42619,0.13422,0.32254,0.47938,0.31697,0.3713,0.11573,0.36273,0.30489,0.26192,0.14615,0.36851,0.43632,0.20945,0.64194,0.36023,0.60813,0.28549,0.16814,0.96257,0.43149,0.32763,0.56047,0.09012,0.62679,0.40365,0,0.51274,0.72,0.52062,0.19153,0.05892,0.19121,0.0759,0.46892,0,0.12165
0.83791,0.0783,0.79634,0.93274,0.48733,0.69118,0.27857,0.57157,0.05421,0.75263,0.00348,0.54195,0.46637,0.03309,0.13615,0.16202,0.05169,0.2342,0.592,0.26888,0,0.56903,0.50188,0,0.49261,0.13601,0.53941,0.4482,0.61034,0.8344,0.55721,0.42979,0.93966,0.65964,0.43878,0.23436,0.51305,0.6377,0.03255,0.19212,0.54891,0.05633,0.87332,0.2041,0.2518,0.35102,0.41328,0,0.71892,0.18324
0.08615,0.39757,0.06096,0.17504,0.10596,0.36346,0.13079,0.19107,0.46278,0.35285,0.47696,0.16899,0.15927,0.45857,0.07883,0.08267,0.40698,0.19061,0.28829,0.13749,0.49056,0.30155,0.08345,0.2374,0.09156,0.58311,0.37499,0.09494,0.51495,0.78892,0.17519,0.06743,0.98491,0.38663,0.21527,0.12497,0.17705,0.40555,0.49946,0.20411,0.34296,0.29766,0.20069,0.13898,0.14639,0.259,0.04009,0.83013,0.40627,0.15692
0.959,0.11519,0.09558,0.2569,0.71828,0.64935,0.49541,0.36819,0.2023,0.55296,0.17546,0.50365,0.82987,0.2552,0.16707,0.21034,0.23156,0.37339,0.8881,0.40059,0.1351,0.6999,0.70915,0,0.74557,0.55885,0.55883,0.56389,0.64776,0.11927,0.47612,0.45617,0.93271,0.676,0.67622,0.59054,0.52379,0.54993,0.37866,0.52794,0.49258,0.21394,0.81283,0.22239,0.71793,0.26636,0.39815,0.19447,0.58482,0.47578
0.20624,0.33075,0.06294,0.25002,0.2809,0.45386,0.09225,0.56578,0.53663,0.3974,0.57024,0.25899,0.43035,0.50766,0.08756,0.15397,0.46968,0.35154,0.29872,0.29407,0.42362,0.59637,0.21059,0.29349,0.18,0.50936,0.29114,0.24032,0.51373,0.82256,0.50527,0.42858,0.96286,0.45167,0.33341,0.19112,0.44202,0.4743,0.41336,0.35163,0.32234,0.43666,0.27227,0.28347,0.17782,0.22301,0.2911,0.70309,0.45967,0.24555
0.43734,0.29127,0.04419,0.32676,0.36266,0.40329,0.1317,0.32907,0.44602,0.58809,0.39843,0.33326,0.52045,0.41478,0.2413,0.21397,0.45351,0.28075,0.45958,0.33175,0.49708,0.5038,0.35981,0.1867,0.35177,0.48222,0.4546,0.46145,0.53949,0.56683,0.28149,0.18283,0.96951,0.64238,0.38471,0.18312,0.41724,0.50055,0.55468,0.19679,0.41848,0.20359,0.19164,0.16727,0.15946,0.35569,0.32998,0.50347,0.30528,0.33785
0.33013,0.48308,0.09316,0.34424,0.11145,0.37648,0.09904,0.24934,0.57547,0.4961,0.61311,0.29458,0.39516,0.56144,0.07136,0.27216,0.5289,0.19996,0.2567,0.23373,0.60508,0.51447,0.24144,0.41265,0.18434,0.50429,0.17065,0.33409,0.57663,0.83884,0.23259,0.0605,0.96069,0.52879,0.26108,0.25681,0.38491,0.48166,0.60887,0.18192,0.35392,0.28468,0.42813,0.21646,0.09632,0.32254,0.21352,0.66768,0.49011,0.182
0.81559,0.30981,0.0428,0.56982,0.66807,0.48101,0.58184,0.65485,0.40845,0.68393,0.06726,0.52367,0.54751,0.34575,0.34321,0.36637,0.31282,0.27328,0.61831,0.39623,0.40998,0.48928,0.56791,0.04845,0.45642,0.37667,0.34756,0.65968,0.70641,0.66941,0.6563,0.44091,0.93612,0.70732,0.44849,0.26506,0.51378,0.45211,0.3597,0.36052,0.45373,0.03038,0.64055,0.27035,0.22946,0.43911,0.16012,0.77804,0.71315,0.18376
0.51132,0.39722,0.15669,0.24156,0.49922,0.34955,0.1523,0.64021,0.42832,0.6777,0.55392,0.42318,0.65522,0.4068,0.19639,0.23925,0.3961,0.39729,0.37168,0.36017,0.47291,0.65855,0.46547,0.34338,0.54291,0.67592,0.27039,0.58532,0.50065,0.74574,0.21883,0.41394,0.9595,0.57389,0.44101,0.61129,0.48275,0.50664,0.52333,0.42215,0.33363,0.32005,0.31541,0.34623,0.10774,0.51983,0.48502,0.64806,0.39269,0.32119
0.34566,0.23117,0.06269,0.47548,0.3645,0.17749,0.13449,0.27977,0.31969,0.18679,0.52073,0.40289,0.43789,0.51348,0.09689,0.17899,0.55526,0.16416,0.31181,0.30145,0.25819,0.53024,0.12601,0.168,0.08042,0.34858,0.28211,0.31337,0.38089,0.56697,0.10329,0,0.98116,0.40569,0.11938,0.28175,0.36476,0.6167,0.29213,0.07559,0.56317,0.09401,0.33256,0.0793,0.18552,0.10931,0.04145,0.38212,0.17501,0.21117
0.33196,0.76963,0.08733,0.39213,0.25489,0.44858,0.33523,0.55828,0.72569,0.61911,0.59786,0.34865,0.49991,0.59887,0.31797,0.26696,0.55443,0.39606,0.5126,0.40209,0.79548,0.50701,0.2873,0.65607,0.24965,0.80684,0.3297,0.33085,0.62565,0.43298,0.41123,0.41286,0.92928,0.54019,0.54084,0.26928,0.52084,0.47232,0.78146,0.22327,0.41802,0.13292,0.62484,0.19271,0.10732,0.38847,0.23474,0.85968,0.59415,0.19958
0.33708,0.27905,0.39359,0.20154,0.41252,0.29934,0.13559,0.64142,0.26711,0.38587,0.5524,0.45086,0.51808,0.4115,0.17184,0.38522,0.44698,0.51195,0.27881,0.22978,0.31282,0.57698,0.48904,0.13141,0.52978,0.54819,0.38859,0.48128,0.5347,0.785,0.35033,0.30975,0.97575,0.33385,0.34068,0.34984,0.34704,0.53319,0.40436,0.42573,0.12588,0.34476,0.39885,0.35283,0.13187,0.28965,0.07892,0.40841,0.20069,0.32584
0.71528,0.2184,0.57369,0.3735,0.74955,0.56815,0.2935,0.76243,0.31827,0.67443,0.39464,0.72069,0.74314,0.55216,0.13433,0.37436,0.61785,0.48672,0.63883,0.48777,0.37361,0.63583,0.504,0.23793,0.50334,0.46412,0.44732,0.61054,0.59565,1,0.28571,0.44567,0.86493,0.48321,0.61297,0.60504,0.51331,0.7967,0.44189,0.5191,0.63048,0.25966,0.7657,0.23682,0.34236,0.77137,0.33904,0.51985,0.56968,0.39587
0.72093,0.73622,0.54872,0.93131,0.39041,0.59421,0.61996,0.57677,0.67358,0.58936,0.69897,0.5821,0.7647,0.53437,0.26295,0.25163,0.41951,0.53192,0.80807,0.58409,0.78615,0.74314,0.59287,0.60086,0.70069,0.67669,0.33589,0.62582,0.61807,0.81499,0.82949,0.70347,0.83436,0.76276,0.81173,0.54998,0.76018,0.73491,0.7026,0.32204,0.6151,0.03372,0.64529,0.22034,0.30681,0.46826,0.64986,0.69205,0.74418,0.36392
0.50898,0.14116,0.12218,0.42452,0.56911,0.3937,0.21733,0.37516,0.48465,0.51486,0.6115,0.59339,0.47021,0.53139,0.32812,0.44493,0.57728,0.43764,0.51713,0.55011,0.49661,0.42465,0.57221,0.30766,0.55476,0.62134,0.40487,0.35738,0.54366,0.74007,0.38815,0.35396,0.9202,0.60515,0.58299,0.3561,0.55721,0.42078,0.4677,0.26653,0.41269,0.22886,0.4256,0.3057,0.32436,0.40487,0.30155,0.4035,0.46366,0.40615
0.13086,0.26084,0.02895,0.19344,0.1535,0.32991,0.11212,0.11997,0.38205,0.04232,0.35138,0.27571,0.45836,0.48007,0.08078,0.14979,0.50393,0.09053,0.31936,0.2639,0.46134,0.39683,0.25438,0.24202,0.32002,0.41561,0.24983,0.26451,0.47057,0.30698,0.17922,0.12502,0.98391,0.57539,0.1996,0.15962,0.48002,0.48286,0.18873,0.20248,0.3818,0.31074,0.26784,0.04182,0.07347,0.12282,0.22733,0.54114,0.2282,0.15309
0.57683,0.11655,0.15924,0.21517,0.83291,0.24938,0,0.4516,0.3836,0.47851,0.49669,0.5498,0.61531,0.33815,0.34838,0.40498,0.30402,0.49789,0.39413,0.41391,0.46241,0.6808,0.76729,0.29143,0.68028,0.45971,0.26903,0.54789,0.46765,0.31538,0.31339,0.36651,0.89969,0.43462,0.62296,0.30653,0.63344,0.60899,0.29199,0.15971,0.38588,0.17352,0.5377,0.40019,0.26188,0.44699,0.51118,0.34521,0.44491,0.33221
0.34541,0.5186,0.1841,0.28388,0.37351,0.36223,0.21043,0.1725,0.55973,0.27767,0.66788,0.46442,0.5241,0.44201,0.1237,0.24531,0.46062,0,0.46464,0.45842,0.55079,0.63656,0.46908,0.37413,0.65225,0.6128,0.36536,0.49293,0.52271,0.72098,0.52384,0.37463,0.87679,0.5283,0.74049,0.34745,0.67278,0.54028,0.48941,0.2711,0.42573,0.21081,0.40493,0.12686,0.18651,0.38652,0.50565,0.58295,0.56313,0.43289
0.14704,0.81382,0.20318,0.2873,0.26456,0.38013,0.16343,0.24803,0.78313,0.40176,0.75401,0.45576,0.48609,0.46493,0,0.19842,0.48276,0.23818,0.48319,0.40414,0.79188,0.39948,0.51331,0.79403,0.4949,0.79642,0.50346,0.47886,0.38198,0.23249,0.55263,0,0.89653,0.60665,0.54874,0.36609,0.54738,0.44843,0.69102,0.1619,0.37698,0.09934,0.56627,0.20757,0,0.51882,0.20475,0.71349,0.55731,0.43119
0.29819,0.6043,0.34688,0.29043,0.35381,0.40303,0.08736,0.23796,0.66446,0.43722,0.69728,0.38032,0.48054,0.50515,0.24909,0.26121,0.488,0.46199,0.39712,0.39556,0.72705,0.4902,0.501,0.51499,0.5641,0.61715,0.35572,0.49111,0.47396,0.68845,0.35069,0.3174,0.93321,0.58802,0.53253,0.4427,0.45751,0.48147,0.6923,0.23528,0.48227,0.31474,0.50829,0.28823,0.11863,0.49427,0.10945,0.78867,0.54262,0.33108
0.36624,0.23321,0.1574,0.35124,0.50633,0.29872,0.11789,0.33512,0.46595,0.27457,0.48052,0.39953,0.28575,0.38067,0.15891,0.41092,0.40467,0.41642,0.30803,0.33403,0.44428,0.38132,0.53383,0.32727,0.49599,0.44605,0.43403,0.52283,0.42264,0.61666,0.24413,0.28968,0.95142,0.55235,0.32053,0.31727,0.62972,0.48917,0.43352,0.15084,0.2911,0.23495,0.30181,0.35229,0.38126,0.33127,0.18499,0.66093,0.40252,0.28918
0.29463,0.31609,0.19906,0.15717,0.31145,0.22617,0.15837,0.05009,0.51,0.07996,0.4872,0.40442,0.23906,0.58884,0.07901,0.05381,0.59314,0.07228,0.09717,0.14891,0.58376,0.31363,0.30455,0.26678,0.31064,0.71856,0.58969,0.45533,0.49897,0.43747,0.1061,0.12229,0.96009,0.55824,0.13453,0.16556,0.29491,0.39904,0.34351,0.13402,0.47385,0.6643,0.27723,0.16124,0.22819,0.11004,0.15905,0.46112,0.25174,0.39367
0.44353,0.67739,0.16429,0.39018,0.25382,0.41055,0.35247,0.66345,0.71723,0.39566,0.74555,0.4272,0.84836,0.61088,0.11699,0.37475,0.50826,0.23667,0.46402,0.73979,0.83686,0.05207,0.79055,0.70036,0.51396,0.81086,0.50826,0.44374,0.64136,0.74411,0.60185,0.48405,0.81281,0.73176,0.79983,0.48818,0.72685,0.57185,0.63565,0.17069,0.44298,0.26388,0.8579,0.29506,0.44803,0.7202,0.66035,0.81066,0.93608,0.13695
0.29196,0.40845,0.05484,0.30673,0.22884,0.34821,0.16102,0.34001,0.61185,0.32907,0.58791,0.31723,0.46149,0.46396,0.1548,0.18538,0.46012,0.17147,0.49756,0.28619,0.66614,0.19034,0.49434,0.45604,0.46812,0.73693,0.35638,0.40249,0.50246,0.38667,0.60474,0.45702,0.93747,0.54245,0.5837,0.31146,0.64946,0.50994,0.56664,0.19178,0.38814,0.30652,0.36974,0.0442,0.3754,0.39824,0.4007,0.61201,0.60736,0.2701
0.21718,0.57261,0.69067,0.29943,0.2535,0.46876,0.22965,0.59298,0.72976,0.36515,0.66468,0.3103,0.506,0.52512,0.16545,0.16569,0.49842,0.41424,0.30794,0.38407,0.63688,0.48977,0.45022,0.6251,0.44793,0.62375,0.3937,0.36193,0.45413,0.90749,0.38318,0.14753,0.9158,0.57024,0.37129,0.18076,0.6889,0.47693,0.50486,0.26263,0.44656,0.1677,0.50805,0.4268,0.14266,0.4302,0.24716,0.82834,0.53126,0.40636
0.26136,0.28019,0.24851,0.23235,0.42382,0.38446,0.15205,0.42574,0.62546,0.08638,0.51796,0.37392,0.61358,0.35874,0.20948,0.33202,0.34119,0.3825,0.14823,0.34509,0.39221,0.56037,0.78644,0.40299,0.63635,0.50757,0.28989,0.45354,0.44491,0.81775,0.11805,0.23764,0.91829,0.59991,0.46983,0.27118,0.64726,0.54669,0.26279,0.19888,0.27666,0.12955,0.59923,0.445,0.2243,0.39532,0.41113,0.66745,0.60326,0.20652
0.35984,0.55557,0.2621,0.44643,0.60476,0.38645,0.23076,0.56144,0.66648,0.18909,0.67434,0.51798,0.58034,0.41362,0.17392,0.47989,0.44437,0.45735,0.33917,0.38784,0.47517,0.63774,0.68667,0.3823,0.66136,0.43949,0.19703,0.55572,0.45686,0.63575,0.34628,0.1198,0.8839,0.62052,0.56824,0.3014,0.59618,0.58565,0.42373,0.37667,0.33967,0.43933,0.47167,0.501,0.24475,0.46389,0.22932,0.74242,0.53529,0.31101
0.34047,0.35488,0.13721,0.32906,0.38518,0.37228,0.19582,0.36678,0.56101,0.2813,0.57668,0.44946,0.38526,0.4976,0.09973,0.27612,0.57711,0.429,0.46434,0.33495,0.50867,0.37579,0.39749,0.35421,0.53627,0.55452,0.52965,0.47486,0.46941,0.38193,0.38088,0.36491,0.9356,0.50327,0.25376,0.39194,0.62509,0.58778,0.51848,0.2515,0.60344,0.57891,0.40642,0.04352,0.13463,0.3002,0.19922,0.60268,0.30671,0.66837
0.58017,0.185,0.12953,0.43846,0.31999,0.31739,0.09236,0.25315,0.39149,0.35571,0.45832,0.54942,0.33762,0.38896,0.09259,0.42726,0.44784,0.37641,0.54714,0.09925,0.52813,0.43652,0.16304,0.18263,0.32142,0.33039,0.10974,0.38181,0.32305,0.16923,0.05853,0.10299,0.97852,0.46135,0.20572,0.27397,0.37171,0.56728,0.42451,0.21068,0.34354,0.20006,0.37334,0.11731,0.08982,0.23739,0,0.55803,0.09473,0.05172
0.86115,0.42801,0.37966,0.51528,0.6131,0.58207,0.62057,0.66402,0.39199,0.79996,0.44535,0.66832,0.70958,0.44195,0.12971,0.25453,0.40611,0.41538,0.74772,0.63357,0.47592,0.68561,0.64249,0.17449,0.61911,0.69313,0.32453,0.57865,0.60515,0.69411,0.71298,0.61208,0.90628,0.63489,0.8069,0.38404,0.60359,0.54666,0.59282,0.43366,0.5094,0.10944,0.66708,0.22867,0.32764,0.55296,0.45026,0.67176,0.57374,0.28636
0.30272,0.45509,0.14393,0.14901,0.19208,0.40155,0.13079,0.28224,0.43032,0.14901,0.73488,0.33122,0.42275,0.37348,0.02841,0.22332,0.38564,0.28872,0.34314,0.16358,0.36606,0.51715,0.27674,0.35487,0.47193,0.60041,0.26365,0.24976,0.5147,0.64732,0.04589,0.14583,0.97692,0.47381,0.2543,0.22049,0.29053,0.46629,0.4664,0.40733,0.31136,0.331,0.27051,0.29828,0.17268,0.23059,0.19448,0.7,0.25795,0.2122
0.25766,0.14211,0.35452,0.18122,0.63465,0.34978,0,0.20924,0.40225,0.3734,0.30468,0.22647,0.27781,0.49907,0.20117,0.45299,0.49742,0.11422,0.20947,0.20405,0.18104,0.44664,0.32644,0.3787,0.40255,0.44235,0.53718,0.40991,0.44724,0.27053,0.41741,0.32814,0.97033,0.44229,0.12313,0.15382,0.33389,0.31146,0.49517,0.35294,0.21517,0.28007,0.47062,0.31269,0.10711,0.30494,0.20529,0.82115,0.30897,0.37592
0.35743,0.18729,0.5386,0.23488,0.36574,0.21254,0.31581,0.29616,0.35213,0.08566,0.4474,0.55584,0.1734,0.58583,0.13654,0.34778,0.56269,0.24719,0.07134,0.3088,0.37806,0.42786,0.51003,0.09549,0.542,0.3332,0.46555,0.43103,0.47451,0.83954,0.11466,0.12466,0.95289,0.40039,0.51187,0.31326,0.429,0.40231,0.38789,0.13387,0.42303,0.08998,0.39477,0.49176,0.26358,0.38456,0.23745,0.8852,0.42031,0.45686
0.35297,0.44928,0.07731,0.28781,0.33592,0.33639,0.21066,0.25266,0.63323,0.31953,0.56992,0.40958,0.46277,0.48515,0.17926,0.34488,0.51097,0.2758,0.60769,0.45109,0.6217,0.43023,0.46538,0.40964,0.4863,0.57303,0.24081,0.47776,0.50288,0.4098,0.19303,0.04771,0.94086,0.49044,0.22367,0.31612,0.46342,0.54074,0.52919,0.36257,0.41749,0.33354,0.383,0.14175,0.1613,0.47353,0.23709,0.63361,0.4839,0.23624
0.30578,0.2892,0.07359,0.32619,0.26606,0.26928,0.21104,0.2233,0.50869,0.1923,0.48513,0.4463,0.48585,0.581,0.10504,0.24592,0.58133,0.23011,0.39706,0.21025,0.44667,0.44063,0.36439,0.36414,0.50096,0.58266,0.38103,0.34582,0.57537,0.80268,0.19721,0.06496,0.9606,0.63276,0.22996,0.18202,0.32746,0.41301,0.42317,0.29015,0.35387,0.61867,0.20174,0.13428,0.17553,0.25276,0.2644,0.69931,0.31178,0.44797
0.73784,0.16836,0.62361,0.86926,0.66297,0.64234,0.50568,0.53258,0.18027,0.67426,0.20045,0.80355,0.54578,0.21938,0.19517,0.38205,0.2101,0.22024,0.73307,0.46806,0.32279,0.3934,0.65979,0,0.60487,0.2593,0.88384,0.38851,0.60302,0.84542,0.56521,0.46178,0.88452,0.69938,0.50629,0.4231,0.55064,0.61898,0.50563,0.34383,0.60241,0.47847,0.70198,0.13954,0.26346,0.66526,0.65682,0.70216,0.73413,0.3842
0.37527,0.24585,0.0917,0.34501,0.15328,0.27838,0.12289,0.65407,0.43876,0.2321,0.48553,0.20805,0.53526,0.43146,0.23367,0.19742,0.43832,0.53968,0.37341,0.15618,0.28454,0.6867,0.20829,0.16246,0.25383,0.44831,0.4913,0.30857,0.58788,0.64988,0.34304,0.36165,0.9732,0.57237,0.11438,0.12854,0.43651,0.57585,0.58914,0.26483,0.35779,0.27568,0.42169,0.2129,0.16302,0.25575,0,0.74648,0.27277,0.38039
0.08232,0.21693,0.05484,0.13298,0.16771,0.40668,0.11766,0.299,0.37526,0.1813,0.45307,0.29766,0.29134,0.36026,0.10105,0.14971,0.33897,0.09545,0.23398,0.23472,0.25006,0.51955,0.26933,0.1747,0.28925,0.62918,0.27311,0.30324,0.43572,0.12494,0.10809,0.07303,0.986,0.44154,0.32555,0.18669,0.32789,0.41305,0.36446,0.393,0.3325,0.35795,0.07848,0.32946,0.22425,0.25644,0.08205,0.57681,0.32441,0.15906
0.62549,0.34177,0.212,0.67089,0.84371,0.50527,0.23637,0.80931,0.35449,0.77843,0.17013,0.44686,0.85168,0.33429,0.7036,0.76965,0.38041,0.53642,0.6798,0.41786,0.44209,0.66962,0.56016,0.38505,0.5298,0.53584,0.26516,0.46423,0.56748,0.80687,0.34603,0.31597,0.86228,0.74079,0.50628,0.33037,0.78331,0.58696,0.31968,0.55791,0.48651,0.04512,0.13065,0.16739,0.1739,0.32139,0.19591,0.34673,0.36218,0.2161
0.39229,0.58272,0,0.26682,0.27746,0.44711,0.13518,0.34158,0.59291,0.66566,0.61319,0.33021,0.47178,0.62709,0.05501,0.19513,0.56147,0.26674,0.71148,0.64758,0.7481,0.66148,0.25902,0.4546,0.33645,0.80937,0.37444,0.40945,0.5553,0.13874,0.51036,0.47031,0.94727,0.71173,0.52679,0.28282,0.44187,0.36159,0.78395,0.24675,0.51106,0,0.38292,0.09698,0,0.56937,0.2293,0.75042,0.56247,0.239
0.51878,0.2048,0.13778,0.34715,0.40209,0.30511,0.06131,0.40135,0.24801,0.51308,0.47345,0.33483,0.40981,0.34625,0.2999,0.23926,0.40619,0.39731,0.3823,0.34466,0.17114,0.65812,0.38777,0.05942,0.46225,0.40846,0.18735,0.37266,0.50479,0.79984,0.34401,0.30398,0.96743,0.4323,0.41658,0.47109,0.48171,0.48211,0.49635,0.39668,0.38672,0.36687,0.33849,0.14072,0.14813,0.39765,0.13881,0.58158,0.17641,0.32488
0.25682,0.65134,0.03104,0.24977,0.09026,0.25747,0.13115,0.35277,0.59262,0.36205,0.55751,0.20469,0.36303,0.56256,0.05825,0.15816,0.53804,0.20743,0.32888,0.25817,0.67505,0.3521,0.11094,0.4047,0.15836,0.55007,0.41288,0.19359,0.44524,0.48861,0.19007,0.17063,0.97754,0.44213,0.15151,0.10365,0.36538,0.36881,0.5985,0.14655,0.41861,0.43616,0.34625,0.08457,0.07864,0.20448,0.02296,0.70744,0.31177,0.21084
0.39006,0.17937,0.11996,0.37492,0.29775,0.40269,0.21838,0.3002,0.215,0.2504,0.1897,0.22083,0.59226,0.32549,0.14153,0.26287,0.29925,0.06551,0.42656,0.28123,0.17158,0.56841,0.38712,0.28224,0.37418,0.44782,0.14723,0.33381,0.68771,0.65422,0.27771,0.30647,0.9752,0.6546,0.24741,0.26964,0.43317,0.41387,0.17729,0.17131,0.21535,0.08873,0.30675,0.2495,0.33838,0.33803,0.4941,0.36541,0.57344,0.03291
0.22336,0.40563,0.05422,0.36037,0.18403,0.50252,0.28284,0.35748,0.3779,0.399,0.49093,0.28896,0.76233,0.45271,0.1852,0.08788,0.40457,0.20215,0.43108,0.21814,0.50205,0.65032,0.25558,0.29682,0.25968,0.55512,0.33414,0.2598,0.57427,0.81201,0.44593,0.44519,0.96811,0.58473,0.51567,0.2974,0.51759,0.54811,0.51889,0.48236,0.3502,0.21127,0.23442,0.29009,0.06289,0.42302,0,0.63816,0.37951,0.17034
0.27015,0.57076,0.20923,0.32628,0.10167,0.3636,0.30031,0.34413,0.52086,0.4079,0.62215,0.35104,0.44047,0.5076,0.11747,0.12319,0.42963,0.13732,0.35426,0.2472,0.65263,0.42269,0.14838,0.46534,0.16717,0.56751,0.41979,0.36635,0.47372,0.47513,0.33541,0.25995,0.97643,0.45217,0.26122,0.23679,0.27838,0.45805,0.64433,0.17577,0.3657,0.35322,0.43504,0.20709,0.15857,0.34218,0.04432,0.639,0.41556,0.29178
0.654,0.62619,0.11229,0.58356,0.53576,1,1,0.94402,0,0.7273,0.29778,0.58225,0.72537,1,0.43265,0.55145,1,0.89359,1,1,0.36155,0.6423,0.74279,0.35202,0.62963,0,0.4895,0.55829,1,0.79354,0.38233,0.36631,0,0.81686,0.65811,0.38013,0.38686,0.51735,0,0.91237,0.01919,0.06513,0.71477,0.41725,0.54317,0.43832,0.30182,0.20103,0.9175,0.22766
0.74049,0.2159,0.28995,0.70783,0.66715,0.60031,0.38985,0.44111,0.16782,0.59226,0.14957,0.82254,0.52754,0.06969,0.4817,0.64405,0.01937,0.5088,0.68714,0.71986,0.17289,0.43445,0.7983,0.09149,0.77602,0.05434,0.36291,0.70745,0.5165,0.78493,0.43874,0.3724,0.83293,1,0.70725,0.43064,0.64487,0.45751,0.39107,0.31242,0.6435,0.34356,0.44032,0.33343,0.25531,0.62481,0.43739,0.05777,0.90686,0.33247
0.23001,0.15669,0.02974,0.37109,0.45643,0.17688,0.02306,0.50707,0.44654,0.17874,0.43321,0.34147,0.23719,0.35022,0.23409,0.35068,0.36314,0.28286,0.15007,0.30154,0.36651,0.65606,0.49192,0.20921,0.43199,0.44405,0.3338,0.27026,0.53651,0.50256,0.07427,0.14484,0.9605,0.42507,0.34093,0.18124,0.67387,0.41172,0.3442,0.3538,0.27213,0.31084,0.19169,0.34541,0.11173,0.27783,0.42378,0.37574,0.5463,0.23429
0.47926,0.45892,0.18912,0.44636,0.29068,0.35908,0.3308,0.33055,0.40073,0.13644,0.44634,0.60426,0.66503,0.39585,0.34698,0.41626,0.25879,0.41273,0.31457,0.35012,0.30096,0.45033,0.57334,0.25954,0.50598,0.6053,0.26016,0.4143,0.64954,0.33669,0.34649,0.33197,0.94742,0.72981,0.61837,0.26452,0.56106,0.4391,0.2841,0.16504,0.2702,0.24942,0.3523,0.443,0.3156,0.41148,0.18669,0.56427,0.74942,0.41293
0.354,0,0.02496,0.09931,0.41267,0,0,0.22059,0.5009,0.38394,0.40646,0.82609,0.52282,0.52445,0.03857,0.10248,0.57083,0.07803,0.17724,0.3707,0.68921,0.60898,0.2482,0.29891,0.31807,0.57075,0.39721,0.15534,0.43337,0.23448,0.19623,0.27639,0.93573,0.19711,0.52069,0.2301,0,0.61863,0.87756,0.16868,0.54727,0.22603,0.31964,0,0,0.20888,0.3864,0.08301,0.36995,0.27997
